# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"k index (irred.)" "branch index" "f (THz)" "1/tau_3ph (THz)"
276 11 21.59420 0.29497
276 12 24.77728 0.36817
277 1 5.76282 0.02156
277 2 6.28596 0.03988
277 3 9.21952 0.08852
277 4 11.33911 0.15689
277 5 12.08290 0.14693
277 6 14.77308 0.39062
277 7 18.64517 0.39502
277 8 19.66453 0.29032
277 9 20.02350 0.24569
277 10 20.04898 0.21618
277 11 21.64762 0.29787
277 12 24.74922 0.36686
278 1 5.88016 0.02336
278 2 6.23658 0.03797
278 3 9.17113 0.08696
278 4 11.51938 0.16551
278 5 11.87877 0.15839
278 6 14.75668 0.35889
278 7 18.71209 0.38906
278 8 19.67268 0.28274
278 9 20.01438 0.24272
278 10 20.07659 0.22413
278 11 21.72005 0.30717
278 12 24.71261 0.36166
279 1 6.01686 0.02633
279 2 6.20633 0.03643
279 3 9.11204 0.08522
279 4 11.60829 0.17798
279 5 11.75013 0.17565
279 6 14.73204 0.31009
279 7 18.78901 0.37988
279 8 19.68236 0.28265
279 9 20.00362 0.24081
279 10 20.09944 0.23586
279 11 21.81272 0.33162
279 12 24.66704 0.35585
280 1 6.16964 0.02914
280 2 6.20492 0.03698
280 3 9.04225 0.08342
280 4 11.35269 0.17870
280 5 11.94775 0.17521
280 6 14.69795 0.27348
280 7 18.87361 0.37428
280 8 19.69343 0.27491
280 9 19.99139 0.23897
280 10 20.11404 0.23966
280 11 21.92592 0.34574
280 12 24.61203 0.34475
281 1 6.23967 0.04280
281 2 6.33524 0.03294
281 3 8.96182 0.08064
281 4 11.05713 0.16950
281 5 12.16576 0.17956
281 6 14.65362 0.24622
281 7 18.96370 0.36886
281 8 19.70569 0.26910
281 9 19.97790 0.23815
281 10 20.11811 0.24421
281 11 22.05855 0.36560
281 12 24.54701 0.33262
282 1 6.31525 0.04606
282 2 6.51044 0.03666
282 3 8.87080 0.07733
282 4 10.73926 0.16441
282 5 12.38608 0.18448
282 6 14.59851 0.22397
282 7 19.05727 0.36383
282 8 19.71900 0.26257
282 9 19.96336 0.24038
282 10 20.11059 0.24887
282 11 22.20836 0.38502
282 12 24.47140 0.31951
283 1 6.43370 0.04647
283 2 6.69224 0.04246
283 3 8.76935 0.07422
283 4 10.40415 0.15571
283 5 12.60420 0.18804
283 6 14.53229 0.20840
283 7 19.15251 0.35282
283 8 19.73318 0.26024
283 9 19.94795 0.23823
283 10 20.09140 0.25031
283 11 22.37213 0.40285
283 12 24.38461 0.30780
284 1 6.59474 0.05179
284 2 6.87787 0.04147
284 3 8.65756 0.06898
284 4 10.05600 0.14163
284 5 12.81706 0.17921
284 6 14.45473 0.18788
284 7 19.24802 0.34960
284 8 19.74811 0.25417
284 9 19.93191 0.23634
284 10 20.06100 0.27656
284 11 22.54628 0.41826
284 12 24.28619 0.29259
285 1 6.79624 0.05922
285 2 7.06485 0.04057
285 3 8.53563 0.06373
285 4 9.69889 0.12718
285 5 13.02238 0.17100
285 6 14.36563 0.17611
285 7 19.34264 0.32985
285 8 19.76367 0.25739
285 9 19.91536 0.23599
285 10 20.02029 0.28233
285 11 22.72700 0.43539
285 12 24.17577 0.28230
286 1 7.03466 0.07187
286 2 7.25099 0.04200
286 3 8.40384 0.05941
286 4 9.33689 0.11594
286 5 13.21839 0.15818
286 6 14.26475 0.17144
286 7 19.43543 0.32682
286 8 19.77974 0.26292
286 9 19.89848 0.24351
286 10 19.97016 0.28730
286 11 22.91077 0.35606
286 12 24.05319 0.27237
287 1 7.30558 0.09203
287 2 7.43440 0.04351
287 3 8.26255 0.05611
287 4 8.97417 0.10921
287 5 13.40387 0.15390
287 6 14.15194 0.16696
287 7 19.52560 0.33623
287 8 19.79617 0.26824
287 9 19.88140 0.24872
287 10 19.91165 0.30916
287 11 23.09421 0.31971
287 12 23.91855 0.26285
288 1 7.60409 0.09580
288 2 7.61347 0.04571
288 3 8.11220 0.05308
288 4 8.61496 0.10639
288 5 13.57790 0.15195
288 6 14.02696 0.15798
288 7 19.61248 0.33266
288 8 19.81292 0.28406
288 9 19.84572 0.36883
288 10 19.86419 0.25698
288 11 23.27439 0.27243
288 12 23.77234 0.25664
289 1 7.78684 0.04789
289 2 7.92516 0.09521
289 3 7.95340 0.04993
289 4 8.26372 0.09563
289 5 13.73991 0.15291
289 6 13.88962 0.15466
289 7 19.69529 0.34252
289 8 19.77329 0.36743
289 9 19.82989 0.28644
289 10 19.84701 0.27735
289 11 23.44881 0.25854
289 12 23.61534 0.25655
290 1 5.74154 0.01971
290 2 6.80937 0.04732
290 3 9.45147 0.09498
290 4 11.48802 0.17107
290 5 12.59728 0.14104
290 6 14.87477 0.47526
290 7 18.56411 0.40401
290 8 19.64909 0.27334
290 9 19.92019 0.15155
290 10 20.04649 0.23873
290 11 21.51691 0.26222
290 12 24.57111 0.33459
291 1 5.75569 0.01995
291 2 6.79432 0.04760
291 3 9.44613 0.09474
291 4 11.51404 0.17204
291 5 12.56676 0.14570
291 6 14.88065 0.46540
291 7 18.57151 0.38464
291 8 19.65011 0.27333
291 9 19.92580 0.15429
291 10 20.04538 0.23831
291 11 21.52264 0.26303
291 12 24.56745 0.33500
292 1 5.79766 0.02064
292 2 6.75193 0.04794
292 3 9.43012 0.09420
292 4 11.58980 0.17405
292 5 12.47736 0.15144
292 6 14.89654 0.45426
292 7 18.59349 0.38966
292 8 19.65319 0.27315
292 9 19.94183 0.16360
292 10 20.04206 0.23843
292 11 21.54021 0.26487
292 12 24.55651 0.33123
293 1 5.86622 0.02180
293 2 6.68987 0.04764
293 3 9.40341 0.09318
293 4 11.70872 0.17863
293 5 12.33499 0.15589
293 6 14.91809 0.40650
293 7 18.62937 0.38894
293 8 19.65826 0.27248
293 9 19.96612 0.18593
293 10 20.03663 0.23800
293 11 21.57079 0.26932
293 12 24.53804 0.33000
294 1 5.95933 0.02304
294 2 6.61891 0.04601
294 3 9.36606 0.09199
294 4 11.85904 0.18569
294 5 12.15026 0.16454
294 6 14.93995 0.37950
294 7 18.67809 0.38290
294 8 19.66519 0.27503
294 9 19.99526 0.20883
294 10 20.02919 0.23319
294 11 21.61603 0.28437
294 12 24.51184 0.33143
295 1 6.07448 0.02490
295 2 6.55097 0.04331
295 3 9.31809 0.09094
295 4 11.89100 0.17669
295 5 12.07114 0.18330
295 6 14.95716 0.32838
295 7 18.73811 0.37623
295 8 19.67385 0.27788
295 9 20.01993 0.23147
295 10 20.02515 0.21863
295 11 21.67784 0.30406
295 12 24.47748 0.32905
296 1 6.20867 0.02779
296 2 6.49767 0.04096
296 3 9.25948 0.08945
296 4 11.64148 0.20105
296 5 12.25899 0.18808
296 6 14.96597 0.28750
296 7 18.80781 0.36887
296 8 19.68410 0.27602
296 9 20.00899 0.22825
296 10 20.05150 0.22561
296 11 21.75786 0.31207
296 12 24.43452 0.32405
297 1 6.35872 0.03133
297 2 6.46910 0.03960
297 3 9.19032 0.08700
297 4 11.35335 0.19370
297 5 12.46948 0.19453
297 6 14.96381 0.25751
297 7 18.88528 0.36365
297 8 19.69573 0.28003
297 9 19.99661 0.22642
297 10 20.07063 0.22893
297 11 21.85691 0.32405
297 12 24.38245 0.31676
298 1 6.47342 0.04184
298 2 6.52145 0.03439
298 3 9.11066 0.08429
298 4 11.04172 0.17759
298 5 12.68650 0.18980
298 6 14.94915 0.22626
298 7 18.96868 0.36368
298 8 19.70860 0.26780
298 9 19.98300 0.22662
298 10 20.07971 0.23295
298 11 21.97464 0.34336
298 12 24.32063 0.30319
299 1 6.51629 0.05110
299 2 6.69371 0.03892
299 3 9.02058 0.08150
299 4 10.71206 0.16815
299 5 12.90427 0.18185
299 6 14.92127 0.20083
299 7 19.05628 0.35496
299 8 19.72248 0.25829
299 9 19.96840 0.22909
299 10 20.07719 0.23852
299 11 22.10948 0.36504
299 12 24.24853 0.29208
300 1 6.60110 0.05500
300 2 6.87253 0.04183
300 3 8.92020 0.07733
300 4 10.36880 0.15752
300 5 13.11877 0.16667
300 6 14.87981 0.18660
300 7 19.14646 0.34775
300 8 19.73720 0.25541
300 9 19.95296 0.22951
300 10 20.06244 0.23938
300 11 22.25881 0.37863
300 12 24.16555 0.27995
301 1 6.72884 0.05683
301 2 7.05517 0.03986
301 3 8.80967 0.07373
301 4 10.01601 0.14238
301 5 13.32688 0.15762
301 6 14.82468 0.17633
301 7 19.23789 0.35044
301 8 19.75258 0.24897
301 9 19.93692 0.22730
301 10 20.03579 0.27539
301 11 22.41935 0.38185
301 12 24.07124 0.27185
302 1 6.89846 0.06319
302 2 7.23921 0.04052
302 3 8.68921 0.06809
302 4 9.65766 0.12570
302 5 13.52622 0.15310
302 6 14.75590 0.16727
302 7 19.32942 0.33153
302 8 19.76849 0.24626
302 9 19.92040 0.22530
302 10 19.99787 0.28103
302 11 22.58750 0.39890
302 12 23.96532 0.26191
303 1 7.10742 0.07496
303 2 7.42250 0.04259
303 3 8.55904 0.06250
303 4 9.29782 0.11592
303 5 13.71503 0.15033
303 6 14.67352 0.15957
303 7 19.42002 0.33716
303 8 19.78480 0.25014
303 9 19.90361 0.22923
303 10 19.94972 0.28340
303 11 22.75979 0.36479
303 12 23.84771 0.25396
304 1 7.35184 0.09462
304 2 7.60316 0.04437
304 3 8.41958 0.05824
304 4 8.94059 0.11057
304 5 13.89199 0.14877
304 6 14.57750 0.15508
304 7 19.50881 0.33784
304 8 19.80144 0.25661
304 9 19.88658 0.23958
304 10 19.89243 0.30398
304 11 22.93280 0.30725
304 12 23.71862 0.24885
305 1 7.62726 0.09650
305 2 7.77955 0.04636
305 3 8.27124 0.05501
305 4 8.59028 0.10754
305 5 14.05622 0.14998
305 6 14.46777 0.15023
305 7 19.59488 0.33794
305 8 19.81829 0.28729
305 9 19.82719 0.36144
305 10 19.86949 0.25165
305 11 23.10360 0.27726
305 12 23.57856 0.24582
306 1 7.92879 0.09547
306 2 7.95044 0.04862
306 3 8.11463 0.05151
306 4 8.25146 0.09570
306 5 14.20707 0.14988
306 6 14.34432 0.14903
306 7 19.67730 0.36064
306 8 19.75509 0.35680
306 9 19.83529 0.28411
306 10 19.85238 0.26545
306 11 23.26950 0.25109
306 12 23.42842 0.24856
307 1 5.92057 0.02134
307 2 7.16093 0.04937
307 3 9.58248 0.09842
307 4 11.99119 0.20128
307 5 12.62825 0.15379
307 6 15.01678 0.48978
307 7 18.61495 0.38279
307 8 19.64792 0.26868
307 9 19.87369 0.14970
307 10 20.05423 0.22980
307 11 21.49470 0.25472
307 12 24.31725 0.31612
308 1 5.93448 0.02155
308 2 7.14411 0.04920
308 3 9.57717 0.09811
308 4 12.01685 0.20254
308 5 12.59461 0.15853
308 6 15.02770 0.45747
308 7 18.62131 0.37655
308 8 19.64900 0.26684
308 9 19.87909 0.15227
308 10 20.05309 0.23023
308 11 21.49938 0.25847
308 12 24.31383 0.31474
309 1 5.97573 0.02241
309 2 7.09633 0.04938
309 3 9.56128 0.09754
309 4 12.09090 0.20392
309 5 12.49736 0.17165
309 6 15.05777 0.41876
309 7 18.64026 0.37514
309 8 19.65224 0.26588
309 9 19.89462 0.16112
309 10 20.04973 0.22960
309 11 21.51380 0.26143
309 12 24.30352 0.30855
310 1 6.04310 0.02335
310 2 7.02504 0.04980
310 3 9.53481 0.09685
310 4 12.19787 0.20166
310 5 12.35349 0.17580
310 6 15.10016 0.39156
310 7 18.67137 0.37871
310 8 19.65754 0.26579
310 9 19.91851 0.18407
310 10 20.04424 0.22599
310 11 21.53895 0.26532
310 12 24.28616 0.30307
311 1 6.13468 0.02440
311 2 6.94079 0.05073
311 3 9.49778 0.09557
311 4 12.11791 0.18289
311 5 12.38401 0.20376
311 6 15.14677 0.34573
311 7 18.71403 0.37204
311 8 19.66483 0.26828
311 9 19.94789 0.20061
311 10 20.03672 0.22188
311 11 21.57636 0.26678
311 12 24.26139 0.30442
312 1 6.24794 0.02669
312 2 6.85538 0.04928
312 3 9.45021 0.09395
312 4 11.87991 0.19336
312 5 12.55998 0.20497
312 6 15.19036 0.31241
312 7 18.76722 0.36798
312 8 19.67391 0.26897
312 9 19.97907 0.20591
312 10 20.02731 0.21929
312 11 21.62790 0.27105
312 12 24.22884 0.30375
313 1 6.38000 0.02956
313 2 6.78041 0.04749
313 3 9.39214 0.09182
313 4 11.60554 0.21511
313 5 12.75917 0.19478
313 6 15.22553 0.28086
313 7 18.82972 0.36187
313 8 19.68464 0.26615
313 9 20.00806 0.21386
313 10 20.01627 0.21708
313 11 21.69535 0.27819
313 12 24.18798 0.29908
314 1 6.52777 0.03276
314 2 6.72635 0.04557
314 3 9.32364 0.08972
314 4 11.30517 0.20001
314 5 12.97010 0.18770
314 6 15.24870 0.24440
314 7 18.90015 0.35624
314 8 19.69681 0.26425
314 9 20.00374 0.21589
314 10 20.03102 0.21928
314 11 21.77995 0.28908
314 12 24.13827 0.29258
315 1 6.68807 0.03614
315 2 6.70189 0.04442
315 3 9.24476 0.08729
315 4 10.98485 0.18146
315 5 13.18607 0.17115
315 6 15.25788 0.21671
315 7 18.97698 0.35038
315 8 19.71021 0.26351
315 9 19.99001 0.21638
315 10 20.04478 0.22235
315 11 21.88212 0.30415
315 12 24.07909 0.28575
316 1 6.71367 0.05226
316 2 6.85784 0.04071
316 3 9.15557 0.08547
316 4 10.64947 0.17005
316 5 13.40180 0.16205
316 6 15.25200 0.19832
316 7 19.05877 0.34529
316 8 19.72463 0.26184
316 9 19.97523 0.21977
316 10 20.04718 0.22950
316 11 22.00099 0.33499
316 12 24.00993 0.27399
317 1 6.76605 0.06076
317 2 7.03412 0.04018
317 3 9.05625 0.08144
317 4 10.30333 0.15669
317 5 13.61331 0.15535
317 6 15.23075 0.18424
317 7 19.14406 0.34561
317 8 19.73989 0.25229
317 9 19.95967 0.21997
317 10 20.03714 0.23421
317 11 22.13464 0.33409
317 12 23.93021 0.26595
318 1 6.86114 0.06489
318 2 7.21427 0.03955
318 3 8.94689 0.07709
318 4 9.95053 0.14016
318 5 13.81734 0.15180
318 6 15.19417 0.17334
318 7 19.23157 0.34246
318 8 19.75581 0.24618
318 9 19.94345 0.21973
318 10 20.01450 0.27667
318 11 22.28028 0.34139
318 12 23.83959 0.25400
319 1 6.99901 0.06966
319 2 7.39582 0.04177
319 3 8.82778 0.07294
319 4 9.59507 0.12363
319 5 14.01152 0.14961
319 6 15.14243 0.16464
319 7 19.32018 0.33039
319 8 19.77224 0.24270
319 9 19.92681 0.21982
319 10 19.97976 0.27404
319 11 22.43467 0.34816
319 12 23.73784 0.24444
320 1 7.17796 0.08018
320 2 7.57668 0.04302
320 3 8.69911 0.06616
320 4 9.24101 0.11668
320 5 14.19397 0.14940
320 6 15.07566 0.15806
320 7 19.40883 0.33592
320 8 19.78903 0.24478
320 9 19.90985 0.22179
320 10 19.93386 0.28287
320 11 22.59431 0.34779
320 12 23.62499 0.23905
321 1 7.39486 0.09627
321 2 7.75497 0.04521
321 3 8.56126 0.06133
321 4 8.89256 0.11008
321 5 14.36339 0.14358
321 6 14.99403 0.15356
321 7 19.49640 0.34071
321 8 19.80606 0.25011
321 9 19.87798 0.30065
321 10 19.89264 0.22869
321 11 22.75596 0.30456
321 12 23.50130 0.23415
322 1 7.64570 0.09769
322 2 7.92915 0.04760
322 3 8.41472 0.05722
322 4 8.55410 0.10823
322 5 14.51889 0.14286
322 6 14.89753 0.14914
322 7 19.58187 0.35254
322 8 19.81346 0.35362
322 9 19.82327 0.28853
322 10 19.87534 0.24269
322 11 22.91656 0.27773
322 12 23.36741 0.23673
323 1 7.92579 0.09626
323 2 8.09784 0.05005
323 3 8.23023 0.09737
323 4 8.26000 0.05275
323 5 14.65988 0.14344
323 6 14.78612 0.14603
323 7 19.66405 0.35017
323 8 19.74169 0.34925
323 9 19.84059 0.28238
323 10 19.85798 0.25924
323 11 23.07344 0.25549
323 12 23.22432 0.23879
324 1 6.07802 0.02300
324 2 7.49757 0.04936
324 3 9.69772 0.10256
324 4 12.46687 0.22350
324 5 12.59137 0.17181
324 6 15.18854 0.47324
324 7 18.66787 0.38628
324 8 19.64630 0.25922
324 9 19.84215 0.15022
324 10 20.06331 0.21561
324 11 21.46652 0.25471
324 12 24.05199 0.29885
325 1 6.09169 0.02331
325 2 7.47904 0.04900
325 3 9.69247 0.10253
325 4 12.48600 0.22122
325 5 12.56235 0.18089
325 6 15.20311 0.47068
325 7 18.67317 0.37170
325 8 19.64741 0.25815
325 9 19.84719 0.15249
325 10 20.06217 0.21495
325 11 21.47024 0.25497
325 12 24.04875 0.29840
326 1 6.13234 0.02383
326 2 7.42610 0.04880
326 3 9.67673 0.10191
326 4 12.43662 0.18943
326 5 12.58334 0.21915
326 6 15.24352 0.41157
326 7 18.68900 0.36485
326 8 19.65074 0.25930
326 9 19.86185 0.16159
326 10 20.05881 0.21336
326 11 21.48172 0.25759
326 12 24.03898 0.29643
327 1 6.19872 0.02467
327 2 7.34602 0.04908
327 3 9.65050 0.10076
327 4 12.27665 0.18942
327 5 12.69912 0.21253
327 6 15.30147 0.36424
327 7 18.71532 0.37060
327 8 19.65625 0.25922
327 9 19.88469 0.18423
327 10 20.05327 0.21258
327 11 21.50177 0.25932
327 12 24.02246 0.29017
328 1 6.28899 0.02620
328 2 7.24922 0.04998
328 3 9.61380 0.09890
328 4 12.06422 0.19471
328 5 12.85393 0.20500
328 6 15.36709 0.33051
328 7 18.75184 0.36274
328 8 19.66378 0.26037
328 9 19.91332 0.18844
328 10 20.04568 0.21151
328 11 21.53172 0.26590
328 12 23.99884 0.28473
329 1 6.40066 0.02820
329 2 7.14741 0.05155
329 3 9.56671 0.09730
329 4 11.81215 0.21548
329 5 13.03600 0.19171
329 6 15.43152 0.29857
329 7 18.79813 0.35881
329 8 19.67316 0.25693
329 9 19.94468 0.19778
329 10 20.03624 0.21006
329 11 21.57334 0.26633
329 12 23.96769 0.28425
330 1 6.53089 0.03108
330 2 7.05226 0.05132
330 3 9.50921 0.09516
330 4 11.52945 0.22034
330 5 13.23632 0.17786
330 6 15.48806 0.26190
330 7 18.85350 0.34918
330 8 19.68428 0.25575
330 9 19.97511 0.20561
330 10 20.02509 0.20888
330 11 21.62835 0.26883
330 12 23.92853 0.28020
331 1 6.67671 0.03419
331 2 6.97443 0.05154
331 3 9.44136 0.09316
331 4 11.22318 0.19517
331 5 13.44719 0.16814
331 6 15.53231 0.23527
331 7 18.91702 0.34278
331 8 19.69687 0.25391
331 9 20.00092 0.21202
331 10 20.01247 0.20783
331 11 21.69838 0.27406
331 12 23.88075 0.27115
332 1 6.83497 0.03670
332 2 6.92305 0.04966
332 3 9.36327 0.09108
332 4 10.89910 0.17994
332 5 13.66223 0.16244
332 6 15.56160 0.21607
332 7 18.98760 0.34375
332 8 19.71075 0.25509
332 9 19.99856 0.20848
332 10 20.01864 0.21910
332 11 21.78436 0.28370
332 12 23.82379 0.26499
333 1 6.90548 0.05027
333 2 7.00261 0.04091
333 3 9.27501 0.08896
333 4 10.56223 0.16840
333 5 13.87622 0.15517
333 6 15.57464 0.19907
333 7 19.06392 0.33859
333 8 19.72571 0.25347
333 9 19.98363 0.21203
333 10 20.02560 0.22526
333 11 21.88626 0.30029
333 12 23.75714 0.25815
334 1 6.92691 0.06448
334 2 7.17679 0.03948
334 3 9.17668 0.08500
334 4 10.21693 0.15515
334 5 14.08500 0.15375
334 6 15.57101 0.18480
334 7 19.14484 0.33748
334 8 19.74151 0.25365
334 9 19.96783 0.21100
334 10 20.02014 0.23023
334 11 22.00294 0.30830
334 12 23.68034 0.24712
335 1 6.99050 0.07112
335 2 7.35481 0.04054
335 3 9.06848 0.08100
335 4 9.86737 0.13725
335 5 14.28529 0.15047
335 6 15.55074 0.17408
335 7 19.22905 0.33638
335 8 19.75803 0.25253
335 9 19.95134 0.21118
335 10 20.00152 0.28329
335 11 22.13227 0.31512
335 12 23.59310 0.23690
336 1 7.09726 0.07530
336 2 7.53429 0.04266
336 3 8.95060 0.07605
336 4 9.51769 0.12214
336 5 14.47461 0.14451
336 6 15.51411 0.16520
336 7 19.31542 0.33268
336 8 19.77503 0.24488
336 9 19.93437 0.21201
336 10 19.96999 0.27012
336 11 22.27140 0.32172
336 12 23.49527 0.23266
337 1 7.24631 0.08495
337 2 7.71309 0.04374
337 3 8.82331 0.06948
337 4 9.17197 0.11495
337 5 14.65104 0.14272
337 6 15.46144 0.15852
337 7 19.40275 0.33634
337 8 19.79242 0.24358
337 9 19.91701 0.21777
337 10 19.92634 0.28233
337 11 22.41719 0.32678
337 12 23.38702 0.23190
338 1 7.43533 0.09709
338 2 7.88940 0.04616
338 3 8.68694 0.06414
338 4 8.83458 0.10952
338 5 14.81331 0.14200
338 6 15.39284 0.15268
338 7 19.48984 0.34998
338 8 19.81008 0.24766
338 9 19.87174 0.30496
338 10 19.89941 0.22170
338 11 22.56634 0.30079
338 12 23.26875 0.22943
339 1 7.66072 0.09952
339 2 8.06163 0.04866
339 3 8.50997 0.10787
339 4 8.54196 0.05972
339 5 14.96057 0.14347
339 6 15.30845 0.14929
339 7 19.57534 0.37477
339 8 19.80771 0.33331
339 9 19.82788 0.26692
339 10 19.88161 0.23534
339 11 22.71587 0.26481
339 12 23.14116 0.22791
340 1 7.91815 0.09772
340 2 8.20289 0.09775
340 3 8.22849 0.05137
340 4 8.38888 0.05522
340 5 15.09230 0.14438
340 6 15.20829 0.14685
340 7 19.65787 0.33597
340 8 19.73588 0.33949
340 9 19.84581 0.28523
340 10 19.86374 0.25547
340 11 22.86301 0.24884
340 12 23.00541 0.23696
341 1 6.21431 0.02455
341 2 7.81607 0.04969
341 3 9.79677 0.10900
341 4 12.50467 0.19170
341 5 12.91947 0.21512
341 6 15.35855 0.43407
341 7 18.72210 0.37149
341 8 19.64450 0.25088
341 9 19.83127 0.14997
341 10 20.07323 0.20215
341 11 21.43726 0.24818
341 12 23.77675 0.29175
342 1 6.22783 0.02486
342 2 7.79589 0.04970
342 3 9.79158 0.10884
342 4 12.46681 0.19202
342 5 12.94666 0.21188
342 6 15.37582 0.43563
342 7 18.72630 0.36781
342 8 19.64564 0.25117
342 9 19.83586 0.15284
342 10 20.07212 0.20245
342 11 21.44008 0.24993
342 12 23.77366 0.28987
343 1 6.26791 0.02535
343 2 7.73806 0.04972
343 3 9.77602 0.10849
343 4 12.35807 0.20069
343 5 13.02484 0.20544
343 6 15.42402 0.39828
343 7 18.73895 0.35712
343 8 19.64906 0.25083
343 9 19.84929 0.16285
343 10 20.06874 0.20307
343 11 21.44883 0.26283
343 12 23.76431 0.28537
344 1 6.33345 0.02612
344 2 7.64974 0.04953
344 3 9.75006 0.10797
344 4 12.18884 0.20041
344 5 13.14671 0.19470
344 6 15.49414 0.35343
344 7 18.76026 0.35876
344 8 19.65466 0.24856
344 9 19.87045 0.19064
344 10 20.06322 0.20323
344 11 21.46418 0.26092
344 12 23.74845 0.27840
345 1 6.42257 0.02729
345 2 7.54125 0.05023
345 3 9.71379 0.10474
345 4 11.97062 0.21165
345 5 13.30374 0.18508
345 6 15.57521 0.31092
345 7 18.79051 0.35160
345 8 19.66234 0.24899
345 9 19.89747 0.17880
345 10 20.05564 0.20190
345 11 21.48714 0.25736
345 12 23.72576 0.27361
346 1 6.53287 0.02963
346 2 7.42427 0.05159
346 3 9.66717 0.10204
346 4 11.71391 0.23449
346 5 13.48697 0.17723
346 6 15.65723 0.27423
346 7 18.82978 0.34280
346 8 19.67196 0.24690
346 9 19.92786 0.18653
346 10 20.04616 0.20130
346 11 21.51919 0.25478
346 12 23.69578 0.26777
347 1 6.66160 0.03240
347 2 7.31047 0.05227
347 3 9.61024 0.09945
347 4 11.42770 0.21790
347 5 13.68777 0.16976
347 6 15.73251 0.24618
347 7 18.87802 0.33517
347 8 19.68335 0.24708
347 9 19.95850 0.19607
347 10 20.03495 0.20102
347 11 21.56206 0.25519
347 12 23.65797 0.26396
348 1 6.80574 0.03491
348 2 7.21070 0.05282
348 3 9.54311 0.09682
348 4 11.11933 0.19067
348 5 13.89850 0.16365
348 6 15.79567 0.22656
348 7 18.93483 0.33173
348 8 19.69627 0.24771
348 9 19.98587 0.20467
348 10 20.02224 0.20105
348 11 21.61743 0.25923
348 12 23.61183 0.25809
349 1 6.96226 0.03737
349 2 7.13446 0.05428
349 3 9.46583 0.09453
349 4 10.79478 0.17643
349 5 14.11264 0.16238
349 6 15.84343 0.21064
349 7 18.99950 0.33862
349 8 19.71054 0.25071
349 9 20.00653 0.21453
349 10 20.00818 0.20205
349 11 21.68675 0.26296
349 12 23.55679 0.25290
350 1 7.08955 0.05287
350 2 7.12814 0.04139
350 3 9.37847 0.09247
350 4 10.45919 0.16374
350 5 14.32486 0.15650
350 6 15.87410 0.19853
350 7 19.07106 0.32979
350 8 19.72598 0.25087
350 9 19.99301 0.20213
350 10 20.01732 0.22208
350 11 21.77066 0.27317
350 12 23.49237 0.24702
351 1 7.08197 0.06080
351 2 7.30052 0.03975
351 3 9.28115 0.08874
351 4 10.11719 0.15000
351 5 14.53088 0.15077
351 6 15.88708 0.18718
351 7 19.14840 0.32925
351 8 19.74232 0.24819
351 9 19.97691 0.20190
351 10 20.01597 0.22855
351 11 21.86896 0.30053
351 12 23.41826 0.23979
352 1 7.11557 0.07432
352 2 7.47676 0.04119
352 3 9.17404 0.08447
352 4 9.77305 0.13142
352 5 14.72730 0.14707
352 6 15.88234 0.17595
352 7 19.23034 0.33457
352 8 19.75941 0.24315
352 9 19.96006 0.20285
352 10 20.00119 0.27297
352 11 21.98030 0.28826
352 12 23.33420 0.23504
353 1 7.19235 0.08107
353 2 7.65448 0.04296
353 3 9.05730 0.07916
353 4 9.43102 0.12001
353 5 14.91159 0.14504
353 6 15.86022 0.16560
353 7 19.31560 0.34274
353 8 19.77710 0.23839
353 9 19.94264 0.20467
353 10 19.97271 0.26791
353 11 22.10250 0.29064
353 12 23.24024 0.22924
354 1 7.31227 0.08835
354 2 7.83160 0.04509
354 3 8.93127 0.07303
354 4 9.09537 0.11232
354 5 15.08187 0.14399
354 6 15.82110 0.15900
354 7 19.40287 0.34273
354 8 19.79518 0.24002
354 9 19.92478 0.21075
354 10 19.93104 0.27894
354 11 22.23276 0.28416
354 12 23.13660 0.22362
355 1 7.47362 0.09775
355 2 8.00623 0.04748
355 3 8.77055 0.11061
355 4 8.79621 0.06615
355 5 15.23680 0.14480
355 6 15.76525 0.15366
355 7 19.49065 0.36229
355 8 19.81358 0.24271
355 9 19.87735 0.30632
355 10 19.90655 0.21925
355 11 22.36802 0.28830
355 12 23.02388 0.22329
356 1 7.67343 0.10200
356 2 8.17684 0.04985
356 3 8.46110 0.10802
356 4 8.65261 0.06198
356 5 15.37567 0.14459
356 6 15.69276 0.15001
356 7 19.57738 0.40668
356 8 19.81328 0.32005
356 9 19.83214 0.25023
356 10 19.88808 0.23532
356 11 22.50530 0.25812
356 12 22.90291 0.22807
357 1 7.90769 0.09939
357 2 8.17186 0.09888
357 3 8.34214 0.05341
357 4 8.50103 0.05808
357 5 15.49801 0.14546
357 6 15.60372 0.14731
357 7 19.66132 0.33875
357 8 19.74061 0.33294
