# k j freq[thz] mfp[nm] kappa[W/m/K]
6.07000000e+02 2.00000000e+00 1.53742331e+00 9.32678000e+00 1.83483000e-05
6.07000000e+02 3.00000000e+00 1.97621088e+00 8.61621000e+00 2.60046000e-05
6.07000000e+02 4.00000000e+00 2.04850272e+00 4.83688000e+00 9.29353000e-06
6.07000000e+02 5.00000000e+00 2.38587065e+00 7.32260000e-01 2.86270000e-07
6.07000000e+02 6.00000000e+00 2.39138382e+00 3.30182000e-01 5.47779000e-08
6.08000000e+02 1.00000000e+00 1.45981316e+00 1.23894000e+01 2.51197000e-05
6.08000000e+02 2.00000000e+00 1.52701154e+00 5.43216000e+00 1.03484000e-05
6.08000000e+02 3.00000000e+00 1.96991824e+00 5.07852000e+00 1.07635000e-05
6.08000000e+02 4.00000000e+00 2.09703005e+00 7.74962000e+00 2.25311000e-05
6.08000000e+02 5.00000000e+00 2.34812983e+00 1.75254000e+00 1.78370000e-06
6.08000000e+02 6.00000000e+00 2.40744068e+00 1.83370000e+00 1.23710000e-06
6.09000000e+02 1.00000000e+00 1.38100984e+00 1.64694000e+01 3.35578000e-05
6.09000000e+02 2.00000000e+00 1.59562793e+00 4.60816000e+00 7.69409000e-06
6.09000000e+02 3.00000000e+00 1.88940910e+00 5.00523000e+00 1.12939000e-05
6.09000000e+02 4.00000000e+00 2.21061225e+00 6.40560000e+00 1.66989000e-05
6.09000000e+02 5.00000000e+00 2.30171004e+00 2.43974000e+00 3.02187000e-06
6.09000000e+02 6.00000000e+00 2.42357849e+00 2.84194000e+00 3.60298000e-06
6.10000000e+02 1.00000000e+00 1.30225148e+00 2.06995000e+01 4.20085000e-05
6.10000000e+02 2.00000000e+00 1.65332590e+00 3.02075000e+00 3.31756000e-06
6.10000000e+02 3.00000000e+00 1.81437716e+00 4.09637000e+00 8.20731000e-06
6.10000000e+02 4.00000000e+00 2.24682112e+00 3.37768000e+00 5.12903000e-06
6.10000000e+02 5.00000000e+00 2.30707632e+00 5.58293000e+00 1.05177000e-05
6.10000000e+02 6.00000000e+00 2.44833231e+00 3.47935000e+00 8.31572000e-06
6.11000000e+02 1.00000000e+00 1.22523491e+00 2.76288000e+01 5.62342000e-05
6.11000000e+02 2.00000000e+00 1.65656965e+00 2.73342000e+00 3.09603000e-06
6.11000000e+02 3.00000000e+00 1.78883788e+00 4.96856000e-01 1.05805000e-07
6.11000000e+02 4.00000000e+00 2.18798994e+00 4.83888000e+00 9.21597000e-06
6.11000000e+02 5.00000000e+00 2.35262072e+00 3.34100000e+00 2.68348000e-06
6.11000000e+02 6.00000000e+00 2.51004150e+00 3.43573000e+00 1.11225000e-05
6.12000000e+02 1.00000000e+00 1.15230152e+00 3.24106000e+01 6.70661000e-05
6.12000000e+02 2.00000000e+00 1.58500330e+00 5.85605000e+00 1.56378000e-05
6.12000000e+02 3.00000000e+00 1.83320110e+00 3.86230000e+00 5.60517000e-06
6.12000000e+02 4.00000000e+00 2.12259331e+00 6.77055000e+00 1.51697000e-05
6.12000000e+02 5.00000000e+00 2.35592143e+00 9.44781000e-01 2.17075000e-07
6.12000000e+02 6.00000000e+00 2.60247037e+00 2.91684000e+00 9.64956000e-06
6.13000000e+02 1.00000000e+00 9.76413550e-01 2.41562000e+01 4.07662000e-05
6.13000000e+02 2.00000000e+00 1.15329383e+00 8.68302000e+00 2.91569000e-05
6.13000000e+02 3.00000000e+00 2.04057022e+00 7.70607000e+00 1.73571000e-05
6.13000000e+02 4.00000000e+00 2.17752420e+00 6.56134000e+00 1.31599000e-05
6.13000000e+02 5.00000000e+00 2.33993352e+00 6.62603000e-01 1.10760000e-07
6.13000000e+02 6.00000000e+00 2.51816286e+00 6.15774000e+00 1.85125000e-05
6.14000000e+02 1.00000000e+00 1.03809276e+00 2.10122000e+01 3.71371000e-05
6.14000000e+02 2.00000000e+00 1.25773237e+00 9.35062000e+00 3.23053000e-05
6.14000000e+02 3.00000000e+00 1.96526547e+00 7.73905000e+00 1.74794000e-05
6.14000000e+02 4.00000000e+00 2.22831796e+00 5.51640000e+00 1.02008000e-05
6.14000000e+02 5.00000000e+00 2.33789793e+00 2.53321000e+00 1.56054000e-06
6.14000000e+02 6.00000000e+00 2.48171115e+00 4.86411000e+00 1.13991000e-05
6.15000000e+02 1.00000000e+00 1.10658623e+00 1.42545000e+01 2.65000000e-05
6.15000000e+02 2.00000000e+00 1.37129358e+00 9.40970000e+00 3.27461000e-05
6.15000000e+02 3.00000000e+00 1.88606642e+00 7.49189000e+00 1.56140000e-05
6.15000000e+02 4.00000000e+00 2.27392232e+00 4.61743000e+00 7.11136000e-06
6.15000000e+02 5.00000000e+00 2.31745811e+00 3.86463000e+00 4.09795000e-06
6.15000000e+02 6.00000000e+00 2.45697831e+00 3.73840000e+00 6.81121000e-06
6.16000000e+02 1.00000000e+00 1.17853631e+00 1.08947000e+01 2.12624000e-05
6.16000000e+02 2.00000000e+00 1.49037096e+00 1.13564000e+01 3.87032000e-05
6.16000000e+02 3.00000000e+00 1.80837233e+00 7.34590000e+00 1.39836000e-05
6.16000000e+02 4.00000000e+00 2.27580202e+00 3.71048000e+00 4.57916000e-06
6.16000000e+02 5.00000000e+00 2.31568035e+00 4.02038000e+00 4.96194000e-06
6.16000000e+02 6.00000000e+00 2.44088248e+00 2.67448000e+00 3.67888000e-06
6.17000000e+02 1.00000000e+00 1.25156864e+00 8.93263000e+00 1.82063000e-05
6.17000000e+02 2.00000000e+00 1.60547910e+00 9.71581000e+00 2.79393000e-05
6.17000000e+02 3.00000000e+00 1.74119194e+00 6.45569000e+00 9.49265000e-06
6.17000000e+02 4.00000000e+00 2.22480740e+00 3.95891000e+00 5.59867000e-06
6.17000000e+02 5.00000000e+00 2.34647798e+00 3.27998000e+00 3.16247000e-06
6.17000000e+02 6.00000000e+00 2.42678626e+00 1.78239000e+00 1.77934000e-06
6.18000000e+02 1.00000000e+00 1.32423822e+00 7.69580000e+00 1.61538000e-05
6.18000000e+02 2.00000000e+00 1.62890484e+00 5.54363000e+00 6.40831000e-06
6.18000000e+02 3.00000000e+00 1.77070346e+00 1.07165000e+01 3.01601000e-05
6.18000000e+02 4.00000000e+00 2.16479503e+00 4.26075000e+00 6.77894000e-06
6.18000000e+02 5.00000000e+00 2.36987075e+00 2.23250000e+00 1.45862000e-06
6.18000000e+02 6.00000000e+00 2.41021676e+00 1.13705000e+00 8.06167000e-07
6.19000000e+02 1.00000000e+00 1.39583155e+00 6.89085000e+00 1.45008000e-05
6.19000000e+02 2.00000000e+00 1.56501617e+00 1.17753000e+01 2.10400000e-05
6.19000000e+02 3.00000000e+00 1.89036844e+00 1.12921000e+01 3.76721000e-05
6.19000000e+02 4.00000000e+00 2.09876285e+00 4.58870000e+00 8.17717000e-06
6.19000000e+02 5.00000000e+00 2.38306460e+00 2.79839000e-01 3.61836000e-08
6.19000000e+02 6.00000000e+00 2.39129389e+00 3.60238000e-01 6.54907000e-08
6.20000000e+02 1.00000000e+00 1.46600387e+00 5.76552000e+00 1.11753000e-05
6.20000000e+02 2.00000000e+00 1.49463400e+00 1.62360000e+01 2.85576000e-05
6.20000000e+02 3.00000000e+00 2.01065698e+00 5.33753000e+00 1.01467000e-05
6.20000000e+02 4.00000000e+00 2.03488916e+00 1.39179000e+00 7.33699000e-07
6.20000000e+02 5.00000000e+00 2.36079605e+00 1.15978000e+00 8.00549000e-07
6.20000000e+02 6.00000000e+00 2.39445369e+00 4.26683000e-01 4.70485000e-08
6.21000000e+02 1.00000000e+00 1.42395204e+00 2.50871000e+01 4.66324000e-05
6.21000000e+02 2.00000000e+00 1.53451833e+00 5.29400000e+00 9.95345000e-06
6.21000000e+02 3.00000000e+00 1.95208062e+00 5.06432000e+00 1.10153000e-05
6.21000000e+02 4.00000000e+00 2.14603705e+00 7.93181000e+00 2.59134000e-05
6.21000000e+02 5.00000000e+00 2.32800779e+00 1.80451000e+00 1.68299000e-06
6.21000000e+02 6.00000000e+00 2.39464256e+00 1.10030000e+00 3.04266000e-07
6.22000000e+02 1.00000000e+00 1.35446925e+00 3.58818000e+01 6.74843000e-05
6.22000000e+02 2.00000000e+00 1.59978904e+00 4.45940000e+00 7.28517000e-06
6.22000000e+02 3.00000000e+00 1.87698572e+00 4.89524000e+00 1.12416000e-05
6.22000000e+02 4.00000000e+00 2.26506347e+00 3.90109000e+00 8.63720000e-06
6.22000000e+02 5.00000000e+00 2.29373258e+00 9.63395000e-01 3.83069000e-07
6.22000000e+02 6.00000000e+00 2.38775934e+00 2.36904000e+00 1.46784000e-06
6.23000000e+02 1.00000000e+00 1.28756767e+00 3.58200000e+01 6.94578000e-05
6.23000000e+02 2.00000000e+00 1.65423427e+00 2.84242000e+00 2.95003000e-06
6.23000000e+02 3.00000000e+00 1.80871709e+00 4.11451000e+00 8.15837000e-06
6.23000000e+02 4.00000000e+00 2.24023769e+00 3.52545000e+00 5.46660000e-06
6.23000000e+02 5.00000000e+00 2.37171447e+00 1.17733000e+00 2.71075000e-07
6.23000000e+02 6.00000000e+00 2.39547598e+00 4.59304000e+00 1.54776000e-05
6.24000000e+02 1.00000000e+00 1.02037505e+00 2.26389000e+01 3.59509000e-05
6.24000000e+02 2.00000000e+00 1.19043206e+00 9.13837000e+00 2.99825000e-05
6.24000000e+02 3.00000000e+00 1.97462198e+00 1.02223000e+01 2.55864000e-05
6.24000000e+02 4.00000000e+00 2.26795946e+00 4.61579000e+00 7.68867000e-06
6.24000000e+02 5.00000000e+00 2.34520986e+00 7.53825000e-01 1.18075000e-07
6.24000000e+02 6.00000000e+00 2.42309282e+00 4.09006000e+00 6.42118000e-06
6.25000000e+02 1.00000000e+00 1.07697878e+00 1.99729000e+01 3.34892000e-05
6.25000000e+02 2.00000000e+00 1.29104825e+00 9.95364000e+00 3.39055000e-05
6.25000000e+02 3.00000000e+00 1.89402890e+00 9.70347000e+00 2.12729000e-05
6.25000000e+02 4.00000000e+00 2.30658766e+00 4.20637000e+00 5.68178000e-06
6.25000000e+02 5.00000000e+00 2.33832364e+00 3.77022000e+00 3.18079000e-06
6.25000000e+02 6.00000000e+00 2.40282089e+00 3.38004000e+00 4.29590000e-06
6.26000000e+02 1.00000000e+00 1.13944644e+00 1.40568000e+01 2.50135000e-05
6.26000000e+02 2.00000000e+00 1.40226209e+00 9.87289000e+00 3.41965000e-05
6.26000000e+02 3.00000000e+00 1.81572023e+00 9.20870000e+00 1.76543000e-05
6.26000000e+02 4.00000000e+00 2.30212975e+00 3.41634000e+00 3.56902000e-06
6.26000000e+02 5.00000000e+00 2.34202307e+00 3.91308000e+00 4.31575000e-06
6.26000000e+02 6.00000000e+00 2.39971504e+00 2.78643000e+00 2.68425000e-06
6.27000000e+02 1.00000000e+00 1.20500195e+00 1.07126000e+01 2.02738000e-05
6.27000000e+02 2.00000000e+00 1.52003538e+00 1.22978000e+01 4.18616000e-05
6.27000000e+02 3.00000000e+00 1.74296970e+00 9.89118000e+00 1.68328000e-05
6.27000000e+02 4.00000000e+00 2.25662132e+00 3.59128000e+00 4.33637000e-06
6.27000000e+02 5.00000000e+00 2.36640216e+00 3.14581000e+00 2.65821000e-06
6.27000000e+02 6.00000000e+00 2.39943324e+00 1.80456000e+00 1.22142000e-06
6.28000000e+02 1.00000000e+00 1.27181060e+00 8.66619000e+00 1.73566000e-05
6.28000000e+02 2.00000000e+00 1.62360752e+00 7.34881000e+00 1.29405000e-05
6.28000000e+02 3.00000000e+00 1.69426549e+00 5.92395000e+00 6.12882000e-06
6.28000000e+02 4.00000000e+00 2.20366906e+00 3.92585000e+00 5.49467000e-06
6.28000000e+02 5.00000000e+00 2.38295667e+00 1.67064000e+00 7.85387000e-07
6.28000000e+02 6.00000000e+00 2.39619848e+00 8.31613000e-01 2.80574000e-07
6.29000000e+02 1.00000000e+00 1.33882311e+00 7.60943000e+00 1.58365000e-05
6.29000000e+02 2.00000000e+00 1.59281288e+00 1.40980000e+01 2.12827000e-05
6.29000000e+02 3.00000000e+00 1.78668237e+00 1.42938000e+01 4.93475000e-05
6.29000000e+02 4.00000000e+00 2.14551241e+00 4.33900000e+00 6.98039000e-06
6.29000000e+02 5.00000000e+00 2.38359523e+00 5.88680000e-01 1.69674000e-07
6.29000000e+02 6.00000000e+00 2.39617750e+00 1.28770000e+00 4.24178000e-07
6.30000000e+02 1.00000000e+00 1.40554481e+00 6.77666000e+00 1.41877000e-05
6.30000000e+02 2.00000000e+00 1.53159236e+00 2.37066000e+01 3.87334000e-05
6.30000000e+02 3.00000000e+00 1.91264898e+00 1.23533000e+01 4.33536000e-05
6.30000000e+02 4.00000000e+00 2.08353341e+00 4.73982000e+00 8.45517000e-06
6.30000000e+02 5.00000000e+00 2.36946003e+00 6.97458000e-01 2.87138000e-07
6.30000000e+02 6.00000000e+00 2.39814114e+00 8.83068000e-01 1.72593000e-07
6.31000000e+02 1.00000000e+00 1.47032687e+00 2.43832000e+01 4.06659000e-05
6.31000000e+02 2.00000000e+00 1.47186780e+00 6.33945000e+00 1.27571000e-05
6.31000000e+02 3.00000000e+00 2.00801581e+00 2.34674000e+00 2.18894000e-06
6.31000000e+02 4.00000000e+00 2.04919224e+00 6.43877000e+00 1.44523000e-05
6.31000000e+02 5.00000000e+00 2.34875340e+00 1.17145000e+00 7.57019000e-07
6.31000000e+02 6.00000000e+00 2.39455562e+00 8.74144000e-01 1.57091000e-07
6.32000000e+02 1.00000000e+00 1.41105199e+00 4.45741000e+01 7.83392000e-05
6.32000000e+02 2.00000000e+00 1.53698862e+00 5.28332000e+00 9.88545000e-06
6.32000000e+02 3.00000000e+00 1.94572803e+00 4.92725000e+00 1.08276000e-05
6.32000000e+02 4.00000000e+00 2.16525971e+00 7.86592000e+00 2.72755000e-05
6.32000000e+02 5.00000000e+00 2.32215585e+00 1.85256000e+00 1.69492000e-06
6.32000000e+02 6.00000000e+00 2.38708780e+00 1.14367000e+00 2.53629000e-07
6.33000000e+02 1.00000000e+00 1.05491708e+00 2.16577000e+01 3.25236000e-05
6.33000000e+02 2.00000000e+00 1.22012946e+00 9.81982000e+00 3.16496000e-05
6.33000000e+02 3.00000000e+00 1.88957099e+00 1.23030000e+01 2.58427000e-05
6.33000000e+02 4.00000000e+00 2.33587434e+00 2.88452000e+00 2.51441000e-06
6.33000000e+02 5.00000000e+00 2.34947590e+00 8.66105000e-01 1.26058000e-07
6.33000000e+02 6.00000000e+00 2.36668996e+00 1.00929000e+00 3.33050000e-07
6.34000000e+02 1.00000000e+00 1.10635240e+00 1.92935000e+01 3.09498000e-05
6.34000000e+02 2.00000000e+00 1.31693829e+00 1.01610000e+01 3.43109000e-05
6.34000000e+02 3.00000000e+00 1.81572023e+00 1.10566000e+01 1.90566000e-05
6.34000000e+02 4.00000000e+00 2.32160724e+00 2.93175000e+00 2.39502000e-06
6.34000000e+02 5.00000000e+00 2.36200121e+00 1.90312000e+00 7.91093000e-07
6.34000000e+02 6.00000000e+00 2.37372308e+00 2.44346000e+00 1.67171000e-06
6.35000000e+02 1.00000000e+00 1.16295612e+00 1.37133000e+01 2.36350000e-05
6.35000000e+02 2.00000000e+00 1.42574180e+00 1.14623000e+01 3.97526000e-05
6.35000000e+02 3.00000000e+00 1.74756551e+00 1.21092000e+01 1.81700000e-05
6.35000000e+02 4.00000000e+00 2.28254134e+00 3.35148000e+00 3.31489000e-06
6.35000000e+02 5.00000000e+00 2.37425071e+00 1.82669000e+00 7.79286000e-07
6.35000000e+02 6.00000000e+00 2.38981291e+00 2.68346000e+00 1.83686000e-06
6.36000000e+02 1.00000000e+00 1.22258176e+00 1.05945000e+01 1.96789000e-05
6.36000000e+02 2.00000000e+00 1.54230693e+00 1.25577000e+01 4.31518000e-05
6.36000000e+02 3.00000000e+00 1.68641694e+00 1.43585000e+01 1.94774000e-05
6.36000000e+02 4.00000000e+00 2.23789332e+00 3.81902000e+00 4.57565000e-06
6.36000000e+02 5.00000000e+00 2.37964097e+00 1.02399000e+00 3.15191000e-07
6.36000000e+02 6.00000000e+00 2.40154377e+00 2.16363000e+00 1.07540000e-06
6.37000000e+02 1.00000000e+00 1.28386823e+00 8.79084000e+00 1.74613000e-05
6.37000000e+02 2.00000000e+00 1.61789948e+00 7.87781000e+00 6.03951000e-06
6.37000000e+02 3.00000000e+00 1.67685058e+00 1.35736000e+01 4.14287000e-05
6.37000000e+02 4.00000000e+00 2.18850558e+00 4.37296000e+00 6.19460000e-06
6.37000000e+02 5.00000000e+00 2.37959001e+00 4.40585000e-01 7.20999000e-08
6.37000000e+02 6.00000000e+00 2.40701198e+00 1.53614000e+00 4.89679000e-07
6.38000000e+02 1.00000000e+00 1.34605709e+00 7.60938000e+00 1.57931000e-05
6.38000000e+02 2.00000000e+00 1.56999871e+00 2.94963000e+01 4.21483000e-05
6.38000000e+02 3.00000000e+00 1.79673440e+00 1.49821000e+01 5.40641000e-05
6.38000000e+02 4.00000000e+00 2.13498072e+00 4.73373000e+00 7.69025000e-06
6.38000000e+02 5.00000000e+00 2.37440660e+00 3.89481000e-01 6.97244000e-08
6.38000000e+02 6.00000000e+00 2.40652632e+00 1.07467000e+00 2.27931000e-07
6.39000000e+02 1.00000000e+00 1.40876158e+00 6.75132000e+00 1.41246000e-05
6.39000000e+02 2.00000000e+00 1.51937883e+00 3.95525000e+01 6.06528000e-05
6.39000000e+02 3.00000000e+00 1.92023072e+00 1.23041000e+01 4.37509000e-05
6.39000000e+02 4.00000000e+00 2.07840997e+00 4.87198000e+00 8.64709000e-06
6.39000000e+02 5.00000000e+00 2.36415671e+00 6.84134000e-01 2.64885000e-07
6.39000000e+02 6.00000000e+00 2.40135790e+00 1.03929000e+00 2.12032000e-07
6.40000000e+02 1.00000000e+00 1.07977883e+00 2.08662000e+01 2.99249000e-05
6.40000000e+02 2.00000000e+00 1.24182540e+00 9.98885000e+00 3.18171000e-05
6.40000000e+02 3.00000000e+00 1.80708322e+00 1.23585000e+01 1.68962000e-05
6.40000000e+02 4.00000000e+00 2.32889818e+00 1.83151000e+00 9.22378000e-07
6.40000000e+02 5.00000000e+00 2.35260573e+00 9.65173000e-01 1.30939000e-07
6.40000000e+02 6.00000000e+00 2.39167762e+00 3.07046000e+00 2.48271000e-06
6.41000000e+02 1.00000000e+00 1.12601276e+00 1.86857000e+01 2.90321000e-05
6.41000000e+02 2.00000000e+00 1.33483887e+00 9.95158000e+00 3.34938000e-05
6.41000000e+02 3.00000000e+00 1.74916341e+00 1.35906000e+01 1.59214000e-05
6.41000000e+02 4.00000000e+00 2.30203082e+00 2.68449000e+00 2.03165000e-06
6.41000000e+02 5.00000000e+00 2.36085600e+00 1.80236000e+00 5.10461000e-07
6.41000000e+02 6.00000000e+00 2.40665223e+00 2.57734000e+00 1.51197000e-06
6.42000000e+02 1.00000000e+00 1.17705534e+00 1.35775000e+01 2.29601000e-05
6.42000000e+02 2.00000000e+00 1.44089329e+00 1.30284000e+01 4.54948000e-05
6.42000000e+02 3.00000000e+00 1.69780904e+00 1.74093000e+01 1.96289000e-05
6.42000000e+02 4.00000000e+00 2.26735088e+00 3.46958000e+00 3.43263000e-06
6.42000000e+02 5.00000000e+00 2.36883647e+00 1.33866000e+00 3.47268000e-07
6.42000000e+02 6.00000000e+00 2.41507339e+00 1.89724000e+00 7.23019000e-07
6.43000000e+02 1.00000000e+00 1.23133868e+00 1.05595000e+01 1.94479000e-05
6.43000000e+02 2.00000000e+00 1.55591448e+00 1.34928000e+01 4.79585000e-05
6.43000000e+02 3.00000000e+00 1.65205478e+00 2.15839000e+01 2.49211000e-05
6.43000000e+02 4.00000000e+00 2.22750552e+00 4.01294000e+00 4.86410000e-06
6.43000000e+02 5.00000000e+00 2.37393893e+00 5.98746000e-01 9.66646000e-08
6.43000000e+02 6.00000000e+00 2.41718392e+00 1.20358000e+00 2.70541000e-07
6.44000000e+02 1.00000000e+00 1.28787046e+00 8.76486000e+00 1.73701000e-05
6.44000000e+02 2.00000000e+00 1.60966419e+00 2.85954000e+01 3.65136000e-05
6.44000000e+02 3.00000000e+00 1.67627797e+00 1.52175000e+01 5.51645000e-05
6.44000000e+02 4.00000000e+00 2.18319327e+00 4.57563000e+00 6.52325000e-06
6.44000000e+02 5.00000000e+00 2.37583361e+00 7.40732000e-02 1.89956000e-09
6.44000000e+02 6.00000000e+00 2.41382325e+00 9.54803000e-01 1.69062000e-07
6.45000000e+02 1.00000000e+00 1.09476843e+00 2.07712000e+01 2.88872000e-05
6.45000000e+02 2.00000000e+00 1.25511818e+00 9.92523000e+00 3.14209000e-05
6.45000000e+02 3.00000000e+00 1.74826103e+00 1.39851000e+01 1.20874000e-05
6.45000000e+02 4.00000000e+00 2.31422336e+00 2.19559000e+00 1.22049000e-06
6.45000000e+02 5.00000000e+00 2.35451241e+00 1.00634000e+00 1.29562000e-07
6.45000000e+02 6.00000000e+00 2.42089235e+00 2.02804000e+00 8.43488000e-07
6.46000000e+02 1.00000000e+00 1.13586392e+00 1.84549000e+01 2.81977000e-05
6.46000000e+02 2.00000000e+00 1.34410544e+00 9.65135000e+00 3.24823000e-05
6.46000000e+02 3.00000000e+00 1.71113779e+00 1.78566000e+01 1.59987000e-05
6.46000000e+02 4.00000000e+00 2.29170298e+00 2.88346000e+00 2.24052000e-06
6.46000000e+02 5.00000000e+00 2.36038833e+00 1.41497000e+00 2.85646000e-07
6.46000000e+02 6.00000000e+00 2.42531728e+00 1.22854000e+00 2.79407000e-07
6.47000000e+02 1.00000000e+00 1.18175308e+00 1.36046000e+01 2.28624000e-05
6.47000000e+02 2.00000000e+00 1.44627156e+00 1.30872000e+01 4.59136000e-05
6.47000000e+02 3.00000000e+00 1.67950074e+00 2.20785000e+01 2.21472000e-05
6.47000000e+02 4.00000000e+00 2.26214049e+00 3.56807000e+00 3.56469000e-06
6.47000000e+02 5.00000000e+00 2.36741246e+00 1.11297000e+00 2.29563000e-07
6.47000000e+02 6.00000000e+00 2.42378834e+00 7.91589000e-01 1.13256000e-07
6.48000000e+02 1.00000000e+00 1.09977796e+00 2.08031000e+01 2.86195000e-05
6.48000000e+02 2.00000000e+00 1.25961506e+00 9.48600000e+00 2.99765000e-05
6.48000000e+02 3.00000000e+00 1.72704175e+00 1.59750000e+01 1.18441000e-05
6.48000000e+02 4.00000000e+00 2.30982241e+00 2.38559000e+00 1.39433000e-06
6.48000000e+02 5.00000000e+00 2.35515396e+00 1.01600000e+00 1.28268000e-07
6.48000000e+02 6.00000000e+00 2.43070154e+00 5.90099000e-01 6.36007000e-08
6.49000000e+02 1.00000000e+00 9.31978380e-01 3.32394000e+01 6.85551000e-05
6.49000000e+02 2.00000000e+00 1.22933007e+00 6.82664000e+00 2.47837000e-05
6.49000000e+02 3.00000000e+00 1.92995597e+00 1.23140000e+01 3.32680000e-05
6.49000000e+02 4.00000000e+00 2.03880745e+00 6.61370000e+00 1.46317000e-05
6.49000000e+02 5.00000000e+00 2.33315822e+00 6.61564000e-01 1.33668000e-07
6.49000000e+02 6.00000000e+00 2.80122347e+00 2.20475000e+00 7.22352000e-06
6.50000000e+02 1.00000000e+00 1.00750198e+00 2.66599000e+01 5.59389000e-05
6.50000000e+02 2.00000000e+00 1.33905694e+00 7.38062000e+00 2.59654000e-05
6.50000000e+02 3.00000000e+00 1.96278019e+00 6.94166000e+00 1.44227000e-05
6.50000000e+02 4.00000000e+00 2.02937299e+00 8.70379000e+00 2.16432000e-05
6.50000000e+02 5.00000000e+00 2.33446831e+00 1.54678000e+00 7.21298000e-07
6.50000000e+02 6.00000000e+00 2.73153082e+00 2.51274000e+00 8.32621000e-06
6.51000000e+02 1.00000000e+00 1.09064929e+00 1.58164000e+01 3.40153000e-05
6.51000000e+02 2.00000000e+00 1.44995000e+00 7.69542000e+00 2.55677000e-05
6.51000000e+02 3.00000000e+00 1.90665014e+00 6.11538000e+00 1.24502000e-05
6.51000000e+02 4.00000000e+00 2.09990206e+00 7.95426000e+00 1.89370000e-05
6.51000000e+02 5.00000000e+00 2.32238969e+00 3.12247000e+00 2.84912000e-06
6.51000000e+02 6.00000000e+00 2.66401767e+00 2.54390000e+00 8.09420000e-06
6.52000000e+02 1.00000000e+00 1.17752602e+00 1.30143000e+01 2.85299000e-05
6.52000000e+02 2.00000000e+00 1.55812695e+00 7.16960000e+00 2.12794000e-05
6.52000000e+02 3.00000000e+00 1.84316618e+00 4.74851000e+00 8.09361000e-06
6.52000000e+02 4.00000000e+00 2.17110266e+00 5.96179000e+00 1.22692000e-05
6.52000000e+02 5.00000000e+00 2.29374457e+00 4.39669000e+00 6.00797000e-06
6.52000000e+02 6.00000000e+00 2.60121724e+00 2.39726000e+00 6.96868000e-06
6.53000000e+02 1.00000000e+00 1.26514323e+00 1.02193000e+01 2.26253000e-05
6.53000000e+02 2.00000000e+00 1.64936265e+00 4.61402000e+00 8.30747000e-06
6.53000000e+02 3.00000000e+00 1.79153900e+00 1.65698000e+00 1.13265000e-06
6.53000000e+02 4.00000000e+00 2.23456263e+00 3.28256000e+00 4.42663000e-06
6.53000000e+02 5.00000000e+00 2.24873080e+00 4.21794000e+00 5.83108000e-06
6.53000000e+02 6.00000000e+00 2.54515613e+00 2.19324000e+00 5.45268000e-06
6.54000000e+02 1.00000000e+00 1.35143535e+00 8.28449000e+00 1.82863000e-05
6.54000000e+02 2.00000000e+00 1.65401242e+00 3.06045000e+00 3.27219000e-06
6.54000000e+02 3.00000000e+00 1.82136831e+00 4.54538000e+00 8.95726000e-06
6.54000000e+02 4.00000000e+00 2.17984459e+00 5.25313000e+00 1.03095000e-05
6.54000000e+02 5.00000000e+00 2.29783373e+00 3.19369000e+00 4.52366000e-06
6.54000000e+02 6.00000000e+00 2.49534869e+00 2.20278000e+00 4.35483000e-06
6.55000000e+02 1.00000000e+00 1.43512529e+00 7.49463000e+00 1.61522000e-05
6.55000000e+02 2.00000000e+00 1.59092719e+00 5.36305000e+00 9.69824000e-06
6.55000000e+02 3.00000000e+00 1.91285284e+00 5.90712000e+00 1.41239000e-05
